Pedido;Cliente;Produto;Valor Venda;Quantidade Vendida;Custo Envio
CA-2013-154018;HA-14920;OFF-BI-10004140;6,286;7;0,35
CA-2012-135363;CK-12205;OFF-PA-10000533;5,232;1;0,35
CA-2014-140949;DB-13405;OFF-BI-10000605;9,144;3;0,35
CA-2014-112515;AS-10225;OFF-BI-10000829;10,776;3;0,35
CA-2012-128083;EB-13750;FUR-FU-10001731;6,408;3;0,35
CA-2013-133340;LH-17155;TEC-PH-10003988;10,9;1;0,35
CA-2014-110429;DM-13015;OFF-BI-10000216;11,673;3;0,35
CA-2014-133501;DK-12895;OFF-PA-10004888;5,184;1;0,35
CA-2012-135020;MS-17770;OFF-BI-10000605;6,096;2;0,35
CA-2011-146885;EB-13840;OFF-PA-10001622;13,62;3;0,35
US-2013-148901;MK-17905;OFF-AR-10002467;4,768;2;0,35
CA-2014-101728;SC-20575;OFF-BI-10002393;2,296;2;0,35
CA-2012-103835;SC-20440;FUR-FU-10000010;14,91;3;0,35
CA-2013-143714;CC-12370;OFF-BI-10004308;6,294;1;0,35
CA-2014-163860;LO-17170;FUR-FU-10001935;2,96;2;0,35
CA-2011-163468;JK-15730;OFF-BI-10004728;2,892;3;0,35
US-2014-106145;RA-19885;OFF-PA-10002245;35,88;6;0,35
CA-2013-104311;AS-10090;OFF-LA-10000973;5,04;2;0,35
CA-2011-156244;DH-13675;OFF-LA-10000443;2,952;1;0,35
CA-2012-164084;AG-10525;OFF-FA-10003059;7,24;4;0,35
CA-2014-163265;JS-16030;FUR-FU-10004270;7,692;1;0,35
CA-2011-103807;EM-13825;TEC-AC-10000199;5,95;1;0,35
CA-2014-162250;PR-18880;OFF-PA-10002137;7,78;1;0,35
CA-2014-109085;CK-12325;OFF-BI-10001525;5,715;5;0,35
GG-2013-40;RD-9660;OFF-ACC-10002772;10,08;1;0,35
UG-2012-3580;SG-10605;OFF-AVE-10000608;2,349;1;0,35
KZ-2011-730;PR-8880;OFF-WIL-10000979;2,934;2;0,35
EG-2011-6190;PP-8955;OFF-STA-10000155;55,92;2;0,35
CA-2011-3390;AS-240;OFF-SME-10004754;4,8;1;0,35
NI-2011-8350;AS-630;OFF-SAN-10001128;6,822;2;0,35
TU-2014-3270;RD-9810;OFF-BIN-10000711;10,14;1;0,35
MO-2012-7870;JK-5625;OFF-CAR-10001428;7,62;1;0,35
TU-2012-5220;CM-2655;OFF-SAN-10001128;4,548;1;0,35
TU-2013-2790;TB-11175;OFF-FEL-10002399;7,872;1;0,35
NI-2011-5560;JK-5625;OFF-OIC-10003366;3,438;1;0,35
UP-2014-8970;RK-9300;OFF-ADV-10000177;10,98;1;0,35
NI-2013-1790;MC-7425;FUR-RUB-10002021;4,761;1;0,35
TU-2013-8580;CS-2250;OFF-ACC-10004430;6,444;1;0,35
TU-2014-2150;CD-2790;OFF-STO-10001310;6,456;1;0,35
AG-2014-6650;AC-420;OFF-WIL-10000979;4,89;1;0,35
BU-2012-2320;PC-8745;OFF-WIL-10001069;3,99;1;0,35
TU-2014-480;AJ-960;OFF-EAT-10004307;7,152;1;0,35
ZI-2014-9540;BT-1395;OFF-BIN-10001274;7,164;2;0,35
TU-2014-7530;AG-675;OFF-BIC-10003654;5,712;1;0,35
TU-2013-6330;BT-1440;FUR-ELD-10003828;9,528;1;0,35
TU-2014-4910;LS-6945;OFF-BOS-10004950;6,192;1;0,35
SA-2012-2120;GP-4740;OFF-ACC-10000307;8,04;1;0,35
UP-2014-7050;DK-3150;OFF-ACC-10004008;14,82;1;0,35
LI-2011-9980;PM-9135;OFF-HON-10001508;10,26;1;0,35
US-2014-146080;MW-18220;OFF-BI-10003184;2,316;2;0,35
US-2011-104052;RB-19360;OFF-SU-10000066;27,6;2;0,35
US-2013-133907;SC-20845;OFF-LA-10001256;6,496;4;0,35
US-2013-103422;DL-12925;OFF-FA-10000099;7,104;2;0,35
IT-2014-2531959;AM-10360;TEC-MA-10000261;126,174;4;0,34
IT-2013-2494049;JH-15430;OFF-LA-10003231;4,8;2;0,34
IN-2011-70017;LH-16900;OFF-ST-10001694;34,98;2;0,34
IN-2013-12610;CM-12655;OFF-LA-10000095;14,28;2;0,34
ID-2014-47603;FC-14335;OFF-PA-10004815;13,9761;1;0,34
ID-2013-37495;RF-19735;OFF-AR-10001922;16,206;2;0,34
IN-2014-76247;KE-16420;OFF-ST-10003606;8,964;1;0,34
IN-2013-30929;LA-16780;OFF-PA-10002514;109,593;9;0,34
IN-2014-52384;DO-13435;OFF-PA-10001006;61,47;3;0,34
IN-2013-83632;PF-19225;OFF-BI-10001347;12;1;0,34
US-2013-156097;EH-14125;OFF-BI-10004654;2,308;2;0,34
CA-2012-119291;JO-15550;OFF-BI-10001982;4,896;3;0,34
CA-2014-144932;AB-10165;OFF-AR-10003560;14,592;3;0,34
CA-2013-166163;CY-12745;OFF-LA-10000452;3,15;1;0,34
US-2014-145863;RP-19390;OFF-BI-10002049;2,934;3;0,34
CA-2012-132570;KT-16480;OFF-AR-10000369;2,78;2;0,34
CA-2014-126067;KN-16705;OFF-AR-10003856;5,56;2;0,34
US-2011-159926;CS-11950;OFF-BI-10004656;1,944;3;0,34
CA-2011-166457;PF-19120;OFF-AR-10003651;6,56;2;0,34
CA-2012-163895;NS-18640;OFF-BI-10004970;3,304;1;0,34
CA-2012-155054;PS-19045;OFF-BI-10002824;29,84;2;0,34
CA-2014-106432;CA-12265;OFF-BI-10002799;2,072;2;0,34
US-2013-111528;JP-16135;OFF-BI-10002194;6,384;1;0,34
CA-2011-124079;RF-19345;OFF-BI-10002103;5,214;2;0,34
CA-2014-139444;GK-14620;OFF-LA-10000134;9,856;4;0,34
CA-2012-139164;CS-12355;OFF-FA-10003059;5,43;3;0,34
CA-2011-138359;KH-16330;OFF-BI-10000145;6,24;2;0,34
CA-2013-135594;AH-10120;TEC-AC-10003038;50,12;7;0,34
US-2013-165505;CB-12535;OFF-AR-10003477;8,04;6;0,34
CA-2011-155264;RP-19270;OFF-BI-10003196;2,992;1;0,34
CA-2011-126193;SS-20410;OFF-BI-10001249;3,828;3;0,34
US-2014-125213;NB-18655;OFF-FA-10001561;6,54;3;0,34
PL-2014-4960;LT-7110;OFF-AVE-10004556;4,77;1;0,34
KZ-2013-9370;MS-7530;OFF-BIN-10000837;7,308;1;0,34
NI-2014-3670;AG-525;OFF-EAT-10004051;4,095;1;0,34
TU-2014-4210;AD-180;OFF-HAR-10001948;5,304;2;0,34
UP-2014-2150;RB-9795;OFF-ACC-10003788;6,12;1;0,34
TU-2012-220;RW-9690;OFF-IBI-10001772;3,348;1;0,34
NI-2014-6800;NR-8550;OFF-BIC-10002722;5,238;1;0,34
MO-2013-8740;JR-5670;OFF-KRA-10002094;11,4;1;0,34
SF-2011-3470;EB-3975;OFF-TEN-10000827;134,13;1;0,34
TU-2011-5460;JF-5355;OFF-HON-10001204;5,052;1;0,34
IR-2011-360;SZ-10035;OFF-HAR-10003659;10,8;1;0,34
KZ-2014-7670;DL-2925;OFF-BIN-10002407;5,931;1;0,34
EG-2012-30;BH-1710;OFF-ACC-10004281;7,02;1;0,34
TU-2011-5990;ML-8040;OFF-HON-10004014;3,708;1;0,34
TU-2013-710;JA-5970;OFF-SAN-10003041;10,572;1;0,34
NI-2012-9410;LS-7245;OFF-BIN-10001385;3,96;1;0,34
US-2012-168515;CK-12760;OFF-BI-10003975;6,096;2;0,34
US-2011-146185;CW-11905;OFF-LA-10001582;3,888;1;0,34
MX-2011-117485;MS-17830;FUR-FU-10003901;29,988;3;0,34
MX-2014-141012;LC-17050;FUR-FU-10000350;45,36;6;0,34
US-2013-153661;TB-21400;OFF-AR-10002153;6,592;2;0,34
MX-2013-111500;MC-17425;OFF-BI-10000719;5,32;2;0,34
MX-2014-129154;NP-18685;OFF-SU-10001851;9,52;1;0,33
MX-2014-167493;MY-18295;FUR-BO-10003221;162,112;2;0,33
MX-2012-166324;LP-17080;OFF-BI-10003975;5,08;1;0,33
US-2013-164077;DP-13000;OFF-BI-10000397;4,824;3;0,33
ES-2014-2938679;CH-12070;OFF-BI-10000171;6,81;1;0,33
ID-2014-68505;JE-15715;TEC-AC-10003407;38,97;3;0,33
IN-2014-61813;EJ-14155;OFF-LA-10003644;6,993;1;0,33
CA-2012-137225;JK-15640;OFF-AR-10001940;3,28;1;0,33
CA-2013-105018;SK-19990;OFF-BI-10001890;7,16;2;0,33
CA-2012-113173;DK-13225;OFF-BI-10004738;11,364;3;0,33
CA-2013-134474;AJ-10795;OFF-AR-10003958;5,248;2;0,33
CA-2013-126004;BM-11140;OFF-BI-10004656;1,728;1;0,33
CA-2012-153388;PC-19000;OFF-AR-10001868;6,72;4;0,33
US-2011-158057;CC-12685;OFF-BI-10004410;7,644;4;0,33
CA-2013-124352;CD-12790;TEC-PH-10003442;5,5;1;0,33
CA-2012-155306;GA-14515;OFF-AR-10003251;5,56;2;0,33
CA-2011-102673;KH-16630;OFF-FA-10003021;7,52;5;0,33
CA-2012-116687;NC-18625;OFF-LA-10000443;8,856;3;0,33
US-2011-154879;SN-20710;OFF-LA-10004425;5,78;2;0,33
US-2012-113327;BF-11170;OFF-PA-10003790;18,272;1;0,33
CA-2011-163748;HG-15025;OFF-AP-10004052;3,16;4;0,33
CA-2012-137281;BF-10975;OFF-PA-10001870;6,48;1;0,33
CA-2014-162033;EM-14200;OFF-FA-10003021;3,76;2;0,33
CA-2011-128538;AS-10240;OFF-EN-10001219;7,64;1;0,33
CA-2011-124737;AP-10915;FUR-FU-10003274;4,224;3;0,33
CA-2013-112256;CK-12205;OFF-AR-10001216;4,448;2;0,33
CA-2013-116918;JK-15205;OFF-BI-10004140;5,388;4;0,33
CA-2014-166093;RW-19540;OFF-BI-10000174;13,92;3;0,33
CA-2014-145338;BD-11770;OFF-AR-10002053;4,768;2;0,33
CA-2014-130106;VF-21715;OFF-AR-10003732;2,78;1;0,33
CA-2011-168368;GA-14725;OFF-BI-10004728;9,64;2;0,33
CA-2011-115133;DA-13450;TEC-AC-10002370;3,152;2;0,33
CA-2012-162201;AG-10495;OFF-AR-10003856;4,448;2;0,33
TU-2013-2890;KF-6285;OFF-ELD-10001882;4,104;1;0,33
TU-2014-8330;RR-9525;OFF-BIN-10004512;4,884;1;0,33
TU-2013-2270;LD-7005;OFF-CAM-10001177;10,32;1;0,33
NI-2012-8210;SV-10935;OFF-BIN-10001274;3,582;1;0,33
TU-2012-60;HZ-4950;OFF-ADV-10000213;6,684;1;0,33
TU-2012-7670;AH-210;OFF-BIN-10004512;4,884;1;0,33
NI-2012-390;PP-8955;TEC-MEM-10000263;18,54;2;0,33
MW-2014-1790;RF-9840;OFF-AVE-10000357;10,53;1;0,33
IZ-2012-2830;PG-8895;OFF-IBI-10002486;8,91;1;0,33
SL-2014-420;MH-8115;OFF-SME-10001853;69,96;4;0,33
ZI-2012-180;RB-9570;OFF-ACC-10004871;3,996;1;0,33
IZ-2011-7760;SH-9975;OFF-AVE-10003465;12,9;1;0,33
TU-2014-7890;JJ-5445;OFF-AVE-10002102;2,808;1;0,33
ZI-2014-6740;BT-1305;OFF-SME-10000258;3,15;1;0,33
IR-2011-9930;JF-5295;TEC-ENE-10001355;55,14;1;0,33
NI-2013-7610;AZ-750;OFF-OIC-10001477;4,473;1;0,33
TU-2012-6600;TB-11280;OFF-SAN-10004618;6,756;1;0,33
US-2011-121860;RD-19720;FUR-FU-10000488;6,984;1;0,33
US-2014-125955;JW-15955;OFF-FA-10000091;11,28;2;0,33
US-2012-105613;PF-19165;OFF-LA-10002980;9,024;2;0,33
US-2013-137932;AJ-10945;OFF-FA-10001567;5,628;1;0,33
MX-2014-156685;PF-19120;OFF-PA-10000091;40,74;3;0,33
US-2014-102526;ND-18370;OFF-BI-10001892;14,7;3;0,33
US-2014-102197;JL-15175;OFF-BI-10002062;3,552;1;0,32
MX-2012-153157;FH-14365;OFF-LA-10000151;4,18;1;0,32
US-2012-169481;KC-16540;TEC-AC-10001719;15,732;2;0,32
US-2013-102596;TZ-21445;OFF-BI-10000821;3,264;1;0,32
IT-2012-1188964;JK-16090;OFF-PA-10000816;7,785;1;0,32
ES-2012-5708011;SB-20185;OFF-AR-10003031;26,4;2;0,32
ES-2012-1721838;EB-14110;OFF-BI-10002193;9,78;2;0,32
ID-2011-77192;RP-19270;OFF-LA-10001764;10,08;4;0,32
IN-2014-63059;VS-21820;OFF-BI-10004334;5,319;1;0,32
IN-2012-46560;SZ-20035;OFF-BI-10001324;10,707;2;0,32
CA-2013-109820;AG-10390;OFF-BI-10003460;2,628;2;0,32
CA-2013-134348;MS-17710;OFF-BI-10004967;4,368;7;0,32
CA-2014-101210;DW-13540;OFF-PA-10000130;3,424;1;0,32
CA-2011-118976;MY-18295;OFF-AR-10004752;5,34;2;0,32
CA-2014-111374;CB-12415;OFF-BI-10004970;4,956;4;0,32
CA-2014-105480;DK-13225;OFF-PA-10002787;6,48;1;0,32
US-2011-117170;KT-16465;OFF-PA-10000682;4,624;1;0,32
CA-2012-121650;KD-16495;OFF-AR-10001149;3,9;2;0,32
CA-2012-120516;CK-12595;OFF-BI-10004187;5,64;3;0,32
CA-2013-163202;BM-11650;OFF-BI-10002764;2,907;3;0,32
CA-2011-116673;JO-15280;FUR-FU-10003829;6,16;2;0,32
US-2014-119816;TT-21460;OFF-LA-10002381;2,464;1;0,32
CA-2012-125710;BT-11680;OFF-AR-10000657;3,44;2;0,32
CA-2013-112256;CK-12205;OFF-BI-10004364;4,752;4;0,32
US-2011-127635;SC-20260;FUR-FU-10000550;9,96;5;0,32
CA-2012-126970;TP-21130;OFF-BI-10000138;2,808;3;0,32
CA-2011-159814;LP-17080;FUR-FU-10001731;4,272;2;0,32
CA-2014-169999;JS-15685;OFF-BI-10004728;11,568;3;0,32
US-2013-125402;DL-12865;OFF-LA-10001771;4,98;1;0,32
US-2013-125402;DL-12865;OFF-AR-10002255;5,76;2;0,32
NI-2014-2680;GA-4515;OFF-STO-10001142;4,347;1;0,32
NI-2014-2710;MK-7905;OFF-IBI-10004959;4,644;1;0,32
NI-2012-8830;TW-11025;OFF-CAR-10002931;1,71;1;0,32
NI-2014-6050;SC-10800;OFF-ACC-10001285;5,148;2;0,32
TU-2014-5260;CS-2355;OFF-AVE-10002102;11,148;1;0,32
UG-2014-8990;JC-5340;OFF-AVE-10004827;3,429;1;0,32
NI-2011-9820;BG-1695;FUR-DEF-10003140;5,715;1;0,32
NI-2012-3410;HE-4800;OFF-OIC-10002160;4,95;1;0,32
ZI-2013-2620;BF-1215;OFF-JIF-10003890;5,643;1;0,32
NI-2011-2370;DP-3165;OFF-AME-10000851;11,817;1;0,32
NI-2013-7250;MA-7995;OFF-OIC-10002266;3,231;1;0,32
TU-2014-6200;AB-105;OFF-FEL-10000998;7,884;1;0,32
TU-2011-6830;DW-3195;OFF-WIL-10002233;3,18;1;0,32
NI-2013-3390;GW-4605;OFF-IBI-10002486;2,673;1;0,32
TU-2014-3910;PF-9120;OFF-AVE-10000608;3,132;1;0,32
TU-2012-5450;IM-5070;OFF-AVE-10000543;6,192;4;0,32
SG-2013-3230;CK-2760;OFF-KLE-10002869;26,46;1;0,32
TU-2014-130;AG-495;OFF-STA-10004484;5,292;1;0,32
TU-2013-6330;BT-1440;OFF-EAT-10000522;11,184;1;0,32
MD-2014-4350;AP-915;OFF-AVE-10004312;6,33;1;0,32
MX-2013-130204;TB-21520;OFF-LA-10002389;14,56;2;0,32
US-2011-132899;JB-15400;OFF-EN-10002226;8,784;3;0,32
MX-2012-128167;MC-18100;OFF-FA-10002286;19,88;2;0,32
US-2013-135965;RH-19510;OFF-BI-10003870;6,714;3;0,32
MX-2013-129588;IL-15100;OFF-PA-10002011;11,14;1;0,31
US-2013-140193;KN-16390;OFF-FA-10000713;14,928;2;0,31
MX-2014-132619;LD-17005;OFF-BI-10000806;6,72;1;0,31
MX-2014-153997;AJ-10945;FUR-FU-10004888;26,712;3;0,31
US-2014-104661;MC-18130;OFF-LA-10004576;3,492;1;0,31
ES-2012-4939707;CD-12790;FUR-CH-10004676;415,44;3;0,31
ES-2011-4715440;NK-18490;OFF-AR-10003113;23,88;2;0,31
IN-2014-17160;KH-16690;OFF-PA-10003943;31,17;2;0,31
IN-2014-60350;CC-12610;OFF-BI-10000089;25,515;1;0,31
ID-2014-85438;IG-15085;OFF-BI-10000960;4,788;2;0,31
CA-2013-129714;AB-10060;TEC-AC-10000290;6,79;1;0,31
CA-2014-106964;HR-14770;OFF-BI-10000320;11,808;2;0,31
CA-2013-105284;MG-17650;OFF-FA-10001754;4,416;3;0,31
CA-2013-134348;MS-17710;OFF-BI-10003727;6,27;5;0,31
US-2012-149692;KW-16435;OFF-BI-10002813;2,772;7;0,31
CA-2014-105480;DK-13225;OFF-BI-10003291;6,984;1;0,31
US-2012-128090;JM-15865;OFF-LA-10000452;5,04;2;0,31
CA-2012-110247;RH-19555;OFF-BI-10001553;8,226;3;0,31
CA-2014-109757;MD-17350;OFF-BI-10001634;4,368;2;0,31
CA-2013-139395;MG-17650;OFF-AR-10003732;13,9;5;0,31
CA-2013-111976;BD-11620;OFF-FA-10004968;5,984;2;0,31
CA-2014-104731;AM-10705;FUR-FU-10003274;8,8;5;0,31
CA-2012-137064;TS-21655;OFF-BI-10002049;2,934;3;0,31
CA-2011-100391;BW-11065;OFF-PA-10001471;14,62;2;0,31
CA-2012-128608;CS-12490;TEC-AC-10000487;10,384;2;0,31
NI-2012-9860;AA-375;OFF-CAM-10003511;11,412;4;0,31
TU-2014-9100;HA-4905;OFF-BOS-10001576;11,58;1;0,31
NI-2013-9450;DL-2925;OFF-SAN-10003644;6,975;1;0,31
NI-2013-2720;AJ-945;OFF-AVE-10002014;5,85;2;0,31
SA-2014-4280;SW-10245;OFF-AVE-10004827;11,43;1;0,31
EZ-2014-8460;CH-2070;OFF-WIL-10000979;4,89;1;0,31
KZ-2014-980;DR-2880;OFF-STA-10001636;7,614;1;0,31
LH-2014-5390;JC-6105;OFF-AVE-10001847;3,708;1;0,31
MO-2013-3010;IM-5055;OFF-WIL-10002593;6,03;1;0,31
AO-2012-1230;DH-3075;OFF-HON-10002456;51,24;4;0,31
EG-2012-3660;CM-2160;OFF-ACC-10003788;6,12;1;0,31
AG-2014-4880;RS-9420;OFF-CAR-10001358;4,8;1;0,31
NI-2012-490;KL-6555;OFF-IBI-10004855;8,82;4;0,31
NI-2012-1410;LD-6855;OFF-HAR-10001310;2,736;1;0,31
NI-2013-2720;JG-5160;OFF-HAR-10001948;1,989;1;0,31
TU-2014-9400;BM-1140;OFF-IBI-10002805;12,18;1;0,31
TU-2014-3120;MH-7785;OFF-AVE-10001847;4,944;1;0,31
LH-2012-9760;RB-9435;OFF-XER-10003300;29,412;4;0,31
TU-2012-7190;DK-2835;OFF-HAR-10002914;4,584;1;0,31
MX-2014-147487;SF-20200;OFF-FA-10003496;7,88;1;0,31
US-2012-126284;TT-21460;OFF-FA-10002782;8,904;2;0,31
US-2014-137358;AS-10285;OFF-EN-10004190;81,12;5;0,31
US-2013-101049;CS-12490;OFF-LA-10002681;3,68;1;0,31
US-2013-154025;KB-16405;OFF-LA-10004576;13,968;4;0,31
MX-2013-108133;SV-20365;OFF-LA-10000934;7,5;1;0,31
MX-2013-121062;JK-16090;OFF-LA-10002848;5,856;1;0,3
MX-2013-109771;LC-17140;OFF-BI-10003975;3,048;2;0,3
MX-2013-130260;MS-17710;OFF-LA-10002731;6,88;1;0,3
US-2012-143973;JC-15385;OFF-FA-10000439;4,392;1;0,3
MX-2014-105872;DC-12850;OFF-BI-10004908;7,38;1;0,3
ES-2014-1626952;WB-21850;OFF-SU-10002611;11,13;1;0,3
IT-2012-1609351;PS-18970;OFF-ST-10004035;62,208;3;0,3
ID-2014-47554;JH-15430;OFF-BI-10002446;7,812;1;0,3
IN-2014-41345;DV-13045;OFF-PA-10004268;63,0276;4;0,3
IN-2014-34639;KM-16660;TEC-PH-10004300;340,65;5;0,3
ID-2013-78298;CK-12205;OFF-EN-10000615;21,7635;1;0,3
IN-2011-39308;DF-13135;OFF-BI-10004334;4,9053;1;0,3
US-2012-161991;SC-20725;OFF-BI-10004967;2,08;5;0,3
CA-2012-128167;KL-16645;OFF-FA-10000490;4,96;4;0,3
US-2013-134908;JS-15940;OFF-LA-10000973;7,56;3;0,3
CA-2014-133648;ML-17755;OFF-AR-10002257;5,344;2;0,3
CA-2014-139948;SW-20455;FUR-FU-10002597;7,904;2;0,3
CA-2014-125878;MH-18025;OFF-BI-10002609;1,788;3;0,3
US-2013-131611;EP-13915;OFF-BI-10004364;3,564;3;0,3
CA-2011-121006;SC-20020;OFF-AR-10001149;3,9;2;0,3
US-2011-168501;JK-15325;OFF-EN-10001509;1,632;1;0,3
CA-2014-163209;MK-18160;OFF-AR-10003651;22,96;7;0,3
CA-2011-166961;CD-12790;OFF-FA-10003485;7,86;3;0,3
CA-2014-151750;JM-15250;OFF-BI-10000301;6,47;5;0,3
CA-2012-103870;SP-20860;TEC-AC-10002370;4,728;3;0,3
CA-2011-157644;AH-10030;OFF-LA-10003148;18,9;3;0,3
CA-2013-118934;GH-14410;OFF-BI-10003314;4,338;3;0,3
NI-2013-8160;BD-1635;OFF-CAR-10001746;4,032;2;0,3
NI-2012-1580;DB-3210;OFF-JIF-10004822;11,871;1;0,3
TU-2014-100;BC-1125;OFF-WIL-10003308;4,62;1;0,3
TU-2013-9790;SM-10320;FUR-DEF-10003676;8,928;1;0,3
TU-2014-4080;GT-4755;OFF-ACC-10000218;3,264;1;0,3
NI-2014-6650;RE-9450;OFF-OIC-10001477;4,473;1;0,3
TU-2013-7830;LW-6990;OFF-AVE-10004310;3,576;1;0,3
TU-2014-5450;KN-6450;OFF-SME-10000018;5,52;2;0,3
TZ-2013-620;SM-10950;OFF-AVE-10004512;4,41;1;0,3
SA-2014-1270;LC-7050;OFF-WIL-10000979;4,89;1;0,3
NI-2014-8760;HG-5025;OFF-BIN-10000837;7,308;1;0,3
NI-2012-1930;EL-3735;FUR-TEN-10003900;7,569;1;0,3
TU-2013-2060;JC-6105;OFF-ACC-10000798;5,328;2;0,3
TU-2013-7990;TB-11250;OFF-FEL-10002158;10,56;1;0,3
NI-2012-6350;DG-3300;OFF-CAR-10001471;8,478;1;0,3
TU-2013-6690;TC-11295;OFF-ACC-10000307;6,432;2;0,3
TU-2012-350;BO-1350;OFF-SME-10001718;4,5;1;0,3
SA-2012-4510;JP-6135;OFF-GLO-10001688;26,19;1;0,3
TU-2013-790;TZ-11445;OFF-AVE-10000432;4,632;2;0,3
MX-2013-145121;MC-18130;OFF-BI-10001613;5,16;2;0,3
MX-2013-125563;PB-19150;OFF-BI-10004491;25,14;3;0,3
MX-2012-107174;RD-19480;OFF-LA-10002015;4,32;1;0,3
MX-2012-115693;BW-11200;OFF-EN-10002559;5,2;1;0,29
ES-2014-3846644;MH-18025;OFF-PA-10001661;67,86;2;0,29
ES-2011-3749098;DC-13285;OFF-EN-10003080;22,89;1;0,29
IT-2011-3515682;MC-17590;OFF-EN-10003977;45,705;11;0,29
ID-2014-53679;PP-18955;OFF-BI-10003012;5,436;2;0,29
IN-2013-58747;LR-16915;OFF-BI-10001659;36,3;5;0,29
IN-2013-45237;AW-10930;OFF-LA-10003644;7,77;1;0,29
IN-2013-74014;PA-19060;FUR-FU-10002848;26,43;1;0,29
US-2012-150630;TB-21520;OFF-EN-10001509;3,264;2;0,29
CA-2014-163405;BN-11515;OFF-AR-10003811;6,63;3;0,29
CA-2011-139857;CD-12790;OFF-FA-10001843;12,35;5;0,29
CA-2013-129693;TC-20980;OFF-BI-10002954;7,312;2;0,29
CA-2013-136483;AG-10390;OFF-AR-10000940;4,704;2;0,29
US-2011-112914;MT-18070;OFF-EN-10001509;3,264;2;0,29
CA-2014-135167;SC-20800;OFF-AR-10002399;4,26;1;0,29
CA-2011-168592;DP-13390;OFF-FA-10002988;4,02;2;0,29
US-2014-105389;DM-13015;OFF-BI-10004364;3,564;3;0,29
CA-2012-129042;EM-13960;OFF-AR-10001662;8,22;3;0,29
CA-2013-133795;JE-15475;TEC-AC-10003832;772,47;3;0,29
CA-2011-150490;SS-20590;OFF-ST-10000321;15,78;2;0,29
CA-2014-150602;ML-17395;FUR-FU-10003142;21,12;4;0,29
CA-2014-140872;NR-18550;OFF-BI-10002432;4,554;3;0,29
CA-2014-163860;LO-17170;OFF-BI-10003784;1,68;5;0,29
CA-2013-127243;DS-13180;OFF-BI-10003166;6,888;2;0,29
CA-2012-102260;SJ-20125;OFF-AR-10001315;2,816;2;0,29
CA-2014-121678;BM-11650;OFF-BI-10002949;1,824;1;0,29
CA-2013-163636;MP-18175;OFF-AR-10001547;3,536;2;0,29
CA-2014-137463;KM-16225;OFF-BI-10003196;5,984;2;0,29
US-2014-127292;RM-19375;OFF-EN-10001509;2,04;1;0,29
YM-2014-620;TB-11400;OFF-CAR-10001911;3,438;1;0,29
IR-2013-6870;EL-3735;OFF-AVE-10002024;6,69;1;0,29
NI-2012-4860;AJ-780;TEC-SAM-10003891;21,96;1;0,29
TU-2014-5890;BK-1260;OFF-BIN-10004512;4,884;1;0,29
NI-2014-6620;JM-5535;OFF-ELD-10003181;3,222;1;0,29
NI-2013-6450;MT-8070;OFF-HAR-10003659;3,24;1;0,29
EN-2013-7350;AH-195;OFF-HAR-10000187;12,72;1;0,29
NI-2013-9540;SG-10890;TEC-CIS-10001767;24,993;1;0,29
TU-2013-5140;CG-2040;FUR-DEF-10000495;20,124;1;0,29
TU-2013-1290;PJ-9015;OFF-AVE-10003465;5,16;1;0,29
US-2013-155012;AC-10615;OFF-BI-10000925;3,528;2;0,29
MX-2014-108889;VF-21715;OFF-BI-10001150;5,22;1;0,29
MX-2012-101854;BN-11515;OFF-LA-10000276;6,18;1;0,29
ES-2012-5769431;DC-13285;OFF-AR-10000980;78,3;3;0,28
ES-2011-2520255;TB-21190;OFF-PA-10002352;13,47;1;0,28
ES-2014-3309259;CS-11950;OFF-FA-10004175;28,575;5;0,28
IT-2011-5134922;JS-16030;OFF-AR-10000316;5,025;1;0,28
IT-2014-5563463;AB-10105;OFF-LA-10000379;11,34;2;0,28
IT-2014-4834701;RH-19600;OFF-LA-10004122;13,29;2;0,28
IN-2013-11448;TC-21295;OFF-EN-10000114;11,4;1;0,28
IN-2011-44145;HJ-14875;OFF-LA-10002088;3,3231;1;0,28
CA-2014-162635;EB-14170;OFF-PA-10002659;10,816;4;0,28
CA-2013-122392;CJ-12010;OFF-AR-10002221;4,16;2;0,28
CA-2014-124597;AS-10630;OFF-LA-10003190;4,608;2;0,28
CA-2014-129378;NS-18505;OFF-BI-10002012;1,44;1;0,28
CA-2013-159940;BF-11020;OFF-FA-10000936;2,632;1;0,28
CA-2013-149482;RR-19315;OFF-LA-10000248;7,38;2;0,28
US-2011-150434;CA-12310;OFF-BI-10002160;3,81;1;0,28
CA-2013-103163;FM-14290;OFF-PA-10004000;4,73;1;0,28
CA-2014-102267;SC-20800;OFF-FA-10000611;2,368;2;0,28
CA-2013-156573;RB-19360;OFF-AR-10003732;4,448;2;0,28
CA-2012-153717;DL-13495;OFF-AR-10002375;3,28;1;0,28
US-2014-120649;JF-15490;OFF-AR-10001545;3,52;2;0,28
CA-2013-125850;FP-14320;OFF-LA-10004484;20,65;5;0,28
US-2014-106796;JP-16135;OFF-AR-10003504;10,272;3;0,28
US-2014-116652;RD-19480;OFF-BI-10004528;2,688;1;0,28
US-2012-118766;LS-16975;OFF-BI-10002813;3,96;10;0,28
CA-2014-104864;JS-15685;OFF-PA-10003309;41,472;8;0,28
CA-2014-152205;SF-20965;OFF-BI-10004094;2,655;1;0,28
CA-2014-133928;ZC-21910;OFF-BI-10001525;4,572;4;0,28
